,condition,environment,bootstraps
921,small,ashtray,2.0
922,small,ashtray,3.0
923,small,ashtray,6.2
924,small,ashtray,3.0
925,small,ashtray,4.833333333333333
926,small,ashtray,3.0
927,small,ashtray,2.6666666666666665
928,small,ashtray,4.571428571428571
929,small,ashtray,4.6
930,small,ashtray,2.3333333333333335
931,small,ashtray,3.0
932,small,ashtray,4.833333333333333
933,small,ashtray,8.5
934,small,ashtray,6.0
935,small,ashtray,2.75
936,small,ashtray,4.285714285714286
937,small,ashtray,6.4
938,small,ashtray,5.0
939,small,ashtray,3.3333333333333335
940,small,ashtray,6.4
941,small,ashtray,4.8
942,small,ashtray,2.6666666666666665
943,small,ashtray,5.2
944,small,ashtray,2.6666666666666665
945,small,ashtray,5.6
946,small,ashtray,4.666666666666667
947,small,ashtray,6.571428571428571
948,small,ashtray,3.0
949,small,ashtray,2.3333333333333335
950,small,ashtray,4.8
951,small,ashtray,7.571428571428571
952,small,ashtray,2.6666666666666665
953,small,ashtray,2.3333333333333335
954,small,ashtray,6.714285714285714
955,small,ashtray,7.0
956,small,ashtray,4.6
957,small,ashtray,3.2
958,small,ashtray,2.6666666666666665
959,small,ashtray,3.0
960,small,ashtray,6.6
961,small,ashtray,2.6666666666666665
962,small,ashtray,5.0
963,small,ashtray,4.4
964,small,ashtray,2.6666666666666665
965,small,ashtray,2.6666666666666665
966,small,ashtray,4.666666666666667
967,small,ashtray,5.166666666666667
968,small,ashtray,5.0
969,small,ashtray,6.0
970,small,ashtray,2.6666666666666665
971,small,ashtray,4.8
972,small,ashtray,5.0
973,small,ashtray,3.6
974,small,ashtray,5.8
975,small,ashtray,3.0
976,small,ashtray,2.75
977,small,ashtray,4.5
978,small,ashtray,3.2
979,small,ashtray,2.3333333333333335
980,small,ashtray,2.3333333333333335
981,small,ashtray,4.8
982,small,ashtray,4.0
983,small,ashtray,5.4
984,small,ashtray,11.6
985,small,ashtray,3.6666666666666665
986,small,ashtray,4.571428571428571
987,small,ashtray,3.0
988,small,ashtray,2.6666666666666665
989,small,ashtray,3.6
990,small,ashtray,4.6
991,small,ashtray,4.6
992,small,ashtray,5.6
993,small,ashtray,3.0
994,small,ashtray,2.3333333333333335
995,small,ashtray,2.6666666666666665
996,small,ashtray,3.0
997,small,ashtray,3.0
998,small,ashtray,4.4
999,small,ashtray,3.0
1000,small,axe,15.142857142857142
1001,small,axe,13.777777777777779
1002,small,axe,14.0
1003,small,axe,16.666666666666668
1004,small,axe,16.0
1005,small,axe,18.2
1006,small,axe,16.444444444444443
1007,small,axe,14.666666666666666
1008,small,axe,13.857142857142858
1009,small,axe,15.692307692307692
1010,small,axe,15.0
1011,small,axe,12.6
1012,small,axe,15.0
1013,small,axe,17.555555555555557
1014,small,axe,10.0
1015,small,axe,15.857142857142858
1016,small,axe,12.2
1017,small,axe,16.0
1018,small,axe,19.285714285714285
1019,small,axe,17.333333333333332
1020,small,axe,12.8
1021,small,axe,12.714285714285714
1022,small,axe,12.0
1023,small,axe,14.88888888888889
1024,small,axe,15.166666666666666
1025,small,axe,13.0
1026,small,axe,21.0
1027,small,axe,21.0
1028,small,axe,14.8
1029,small,axe,15.0
1030,small,axe,15.8
1031,small,axe,16.818181818181817
1032,small,axe,20.0
1033,small,axe,18.0
1034,small,axe,17.6
1035,small,axe,16.5
1036,small,axe,15.0
1037,small,axe,15.166666666666666
1038,small,axe,17.333333333333332
1039,small,axe,19.333333333333332
1040,small,axe,16.857142857142858
1041,small,axe,17.285714285714285
1042,small,axe,13.666666666666666
1043,small,axe,17.0
1044,small,axe,15.6
1045,small,axe,17.4
1046,small,axe,12.0
1047,small,axe,20.714285714285715
1048,small,axe,16.5
1049,small,axe,11.0
1050,small,axe,18.0
1051,small,axe,12.0
1052,small,axe,20.666666666666668
1053,small,axe,15.666666666666666
1054,small,axe,18.0
1055,small,axe,17.272727272727273
1056,small,axe,14.666666666666666
1057,small,axe,14.222222222222221
1058,small,axe,14.5
1059,small,axe,18.857142857142858
1060,small,axe,17.285714285714285
1061,small,axe,15.0
1062,small,axe,15.2
1063,small,axe,15.11111111111111
1064,small,axe,15.857142857142858
1065,small,axe,12.0
1066,small,axe,17.09090909090909
1067,small,axe,18.5
1068,small,axe,10.0
1069,small,axe,16.77777777777778
1070,small,axe,17.166666666666668
1071,small,axe,15.428571428571429
1072,small,axe,14.5
1073,small,axe,14.0
1074,small,axe,17.333333333333332
1075,small,axe,18.0
1076,small,axe,16.11111111111111
1077,small,axe,11.0
1078,small,axe,13.0
1079,small,axe,18.285714285714285
1080,small,axe,15.0
1081,small,axe,16.88888888888889
1082,small,axe,16.666666666666668
1083,small,axe,16.90909090909091
1084,small,axe,6.333333333333333
1085,small,axe,17.6
1086,small,axe,15.454545454545455
1087,small,axe,13.285714285714286
1088,small,axe,18.857142857142858
1089,small,axe,12.8
1090,small,axe,13.75
1091,small,axe,17.09090909090909
1092,small,axe,14.636363636363637
1093,small,axe,17.8
1094,small,axe,15.5
1095,small,axe,14.333333333333334
1096,small,axe,13.25
1097,small,axe,9.6
1098,small,axe,15.125
1099,small,axe,15.6
1100,small,axe,16.11111111111111
1101,small,axe,12.0
1102,small,axe,14.714285714285714
1103,small,axe,17.2
1104,small,axe,16.571428571428573
1105,small,axe,11.6
1106,small,axe,15.4
1107,small,axe,15.1
1108,small,axe,16.88888888888889
1109,small,axe,14.166666666666666
1110,small,axe,8.5
1111,small,axe,16.666666666666668
1112,small,axe,18.375
1113,small,axe,17.285714285714285
1114,small,axe,11.6
1115,small,axe,17.714285714285715
1116,small,axe,14.0
1117,small,axe,17.166666666666668
1118,small,axe,15.333333333333334
1119,small,axe,16.4
1120,small,axe,17.285714285714285
1121,small,axe,15.5
1122,small,axe,16.2
1123,small,axe,14.0
1124,small,axe,12.833333333333334
1125,small,axe,10.5
1126,small,axe,11.0
1127,small,axe,14.0
1128,small,axe,15.4
1129,small,axe,17.0
1130,small,axe,15.666666666666666
1131,small,axe,16.6
1132,small,axe,16.714285714285715
1133,small,axe,15.4
1134,small,axe,15.714285714285714
1135,small,axe,10.0
1136,small,axe,17.90909090909091
1137,small,axe,17.6
1138,small,axe,15.428571428571429
1139,small,axe,19.2
1140,small,axe,13.444444444444445
1141,small,axe,16.285714285714285
1142,small,axe,13.555555555555555
1143,small,axe,15.7
1144,small,axe,12.25
1145,small,axe,16.5
1146,small,axe,17.285714285714285
1147,small,axe,19.285714285714285
1148,small,axe,17.2
1149,small,axe,15.6
1150,small,axe,14.666666666666666
1151,small,axe,15.0
1152,small,axe,17.25
1153,small,axe,15.6
1154,small,axe,14.333333333333334
1155,small,axe,18.0
1156,small,axe,16.333333333333332
1157,small,axe,17.0
1158,small,axe,15.0
1159,small,axe,17.714285714285715
1160,small,axe,15.555555555555555
1161,small,axe,19.666666666666668
1162,small,axe,17.2
1163,small,axe,17.6
1164,small,axe,17.8
1165,small,axe,14.0
1166,small,axe,17.428571428571427
1167,small,axe,12.2
1168,small,axe,11.666666666666666
1169,small,axe,16.6
1170,small,axe,19.666666666666668
1171,small,axe,19.0
1172,small,axe,19.0
1173,small,axe,11.0
1174,small,axe,14.6
1175,small,axe,16.444444444444443
1176,small,axe,21.0
1177,small,axe,15.5
1178,small,axe,13.4
1179,small,axe,16.6
1180,small,axe,17.11111111111111
1181,small,axe,16.833333333333332
1182,small,axe,19.5
1183,small,axe,11.333333333333334
1184,small,axe,14.428571428571429
1185,small,axe,18.8
1186,small,axe,11.4
1187,small,axe,10.857142857142858
1188,small,axe,16.666666666666668
1189,small,axe,16.0
1190,small,axe,16.5
1191,small,axe,16.8
1192,small,axe,14.0
1193,small,axe,14.8
1194,small,axe,16.571428571428573
1195,small,axe,12.2
1196,small,axe,20.666666666666668
1197,small,axe,13.444444444444445
1198,small,axe,17.1
1199,small,axe,16.8
1200,small,axe,18.4
1201,small,axe,19.0
1202,small,axe,16.142857142857142
1203,small,axe,17.77777777777778
1204,small,axe,15.0
1205,small,axe,17.142857142857142
1206,small,axe,13.833333333333334
1207,small,axe,18.5
1208,small,axe,16.8
1209,small,axe,20.0
1210,small,axe,15.2
1211,small,axe,10.666666666666666
1212,small,axe,11.0
1213,small,axe,18.142857142857142
1214,small,axe,17.363636363636363
1215,small,axe,15.5
1216,small,axe,19.666666666666668
1217,small,axe,18.875
1218,small,axe,19.285714285714285
1219,small,axe,14.923076923076923
1220,small,axe,14.142857142857142
1221,small,axe,16.666666666666668
1222,small,axe,14.285714285714286
1223,small,axe,14.875
1224,small,axe,12.0
1225,small,axe,18.285714285714285
1226,small,axe,10.333333333333334
1227,small,axe,14.333333333333334
1228,small,axe,12.6
1229,small,axe,15.8
1230,small,axe,13.2
1231,small,axe,17.0
1232,small,axe,17.714285714285715
1233,small,axe,11.4
1234,small,axe,15.666666666666666
1235,small,axe,15.666666666666666
1236,small,axe,17.1
1237,small,axe,11.555555555555555
1238,small,axe,14.666666666666666
1239,small,axe,17.076923076923077
1240,small,axe,15.0
1241,small,axe,18.857142857142858
1242,small,axe,17.272727272727273
1243,small,axe,14.714285714285714
1244,small,axe,14.285714285714286
1245,small,axe,8.8
1246,small,axe,11.2
1247,small,axe,15.285714285714286
1248,small,axe,14.5
1249,small,axe,15.8
1250,small,axe,10.428571428571429
1251,small,axe,21.2
1252,small,axe,16.75
1253,small,axe,15.875
1254,small,axe,17.333333333333332
1255,small,axe,13.6
1256,small,axe,17.545454545454547
1257,small,axe,8.0
1258,small,axe,17.857142857142858
1259,small,axe,16.2
1260,small,axe,10.166666666666666
1261,small,axe,15.0
1262,small,axe,16.818181818181817
1263,small,axe,17.0
1264,small,axe,16.0
1265,small,axe,16.666666666666668
1266,small,axe,12.555555555555555
1267,small,axe,18.666666666666668
1268,small,axe,15.545454545454545
1269,small,axe,16.4
1270,small,axe,11.6
1271,small,axe,11.166666666666666
1272,small,axe,16.22222222222222
1273,small,axe,11.5
1274,small,axe,19.333333333333332
1275,small,axe,13.88888888888889
1276,small,axe,18.714285714285715
1277,small,axe,17.2
1278,small,axe,15.0
1279,small,axe,19.333333333333332
1280,small,axe,16.88888888888889
1281,small,axe,20.285714285714285
1282,small,axe,13.75
1283,small,axe,15.4
1284,small,axe,15.6
1285,small,axe,21.0
1286,small,axe,17.428571428571427
1287,small,axe,16.666666666666668
1288,small,axe,15.125
1289,small,axe,11.6
1290,small,axe,12.2
1291,small,axe,16.0
1292,small,axe,16.0
1293,small,axe,18.8
1294,small,axe,16.22222222222222
1295,small,axe,18.0
1296,small,axe,17.5
1297,small,axe,16.571428571428573
1298,small,axe,16.444444444444443
1299,small,axe,18.0
1300,small,axe,17.25
1301,small,axe,19.4
1302,small,axe,16.4
1303,small,axe,12.166666666666666
1304,small,axe,12.4
1305,small,axe,20.333333333333332
1306,small,axe,17.0
1307,small,axe,16.333333333333332
1308,small,axe,16.0
1309,small,axe,18.142857142857142
1310,small,axe,14.571428571428571
1311,small,axe,14.5
1312,small,axe,18.0
1313,small,axe,15.166666666666666
1314,small,axe,21.0
1315,small,axe,16.11111111111111
1316,small,axe,17.857142857142858
1317,small,axe,16.142857142857142
1318,small,axe,14.0
1319,small,axe,20.2
1320,small,axe,14.625
1321,small,axe,15.285714285714286
1322,small,axe,14.5
1323,small,axe,16.2
1324,small,axe,15.0
1325,small,axe,21.333333333333332
1326,small,axe,14.0
1327,small,axe,13.5
1328,small,axe,17.6
1329,small,axe,11.6
1330,small,axe,15.0
1331,small,axe,16.714285714285715
1332,small,axe,18.125
1333,small,axe,17.181818181818183
1334,small,axe,16.22222222222222
1335,small,axe,16.22222222222222
1336,small,axe,13.555555555555555
1337,small,axe,19.0
1338,small,axe,15.0
1339,small,axe,15.142857142857142
1340,small,axe,19.285714285714285
1341,small,axe,16.0
1342,small,axe,16.11111111111111
1343,small,axe,10.666666666666666
1344,small,axe,14.666666666666666
1345,small,axe,16.0
1346,small,axe,16.142857142857142
1347,small,axe,17.714285714285715
1348,small,axe,16.555555555555557
1349,small,axe,15.4
1350,small,axe,10.333333333333334
1351,small,axe,16.333333333333332
1352,small,axe,16.666666666666668
1353,small,axe,18.333333333333332
1354,small,axe,17.0
1355,small,axe,14.166666666666666
1356,small,axe,16.333333333333332
1357,small,axe,12.2
1358,small,axe,10.0
1359,small,axe,16.90909090909091
1360,small,axe,20.333333333333332
1361,small,axe,18.428571428571427
1362,small,axe,7.6
1363,small,axe,15.11111111111111
1364,small,axe,17.666666666666668
1365,small,axe,16.8
1366,small,axe,17.7
1367,small,axe,12.142857142857142
1368,small,axe,15.0
1369,small,axe,14.0
1370,small,axe,18.5
1371,small,axe,15.166666666666666
1372,small,axe,13.5
1373,small,axe,19.666666666666668
1374,small,axe,12.2
1375,small,axe,16.76923076923077
1376,small,axe,13.7
1377,small,axe,12.4
1378,small,axe,21.2
1379,small,axe,18.142857142857142
1380,small,axe,18.571428571428573
1381,small,axe,14.75
1382,small,axe,14.0
1383,small,axe,17.714285714285715
1384,small,axe,16.0
1385,small,axe,15.0
1386,small,axe,17.571428571428573
1387,small,axe,16.714285714285715
1388,small,axe,20.0
1389,small,axe,17.285714285714285
1390,small,axe,16.545454545454547
1391,small,axe,15.785714285714286
1392,small,axe,16.833333333333332
1393,small,axe,13.333333333333334
1394,small,axe,15.0
1395,small,axe,20.666666666666668
1396,small,axe,18.555555555555557
1397,small,axe,18.857142857142858
1398,small,axe,15.428571428571429
1399,small,axe,11.125
1400,small,axe,16.77777777777778
1401,small,axe,11.5
1402,small,axe,13.6
1403,small,axe,21.0
1404,small,axe,7.5
1405,small,axe,14.0
1406,small,axe,16.2
1407,small,axe,13.545454545454545
1408,small,axe,11.555555555555555
1409,small,axe,18.88888888888889
1410,small,axe,18.333333333333332
1411,small,axe,17.857142857142858
1412,small,axe,14.333333333333334
1413,small,axe,16.166666666666668
1414,small,axe,16.4
1415,small,axe,19.4
1416,small,axe,17.545454545454547
1417,small,axe,17.11111111111111
1418,small,axe,16.88888888888889
1419,small,axe,11.0
1420,small,axe,16.9
1421,small,axe,16.714285714285715
1422,small,axe,17.0
1423,small,axe,17.375
1424,small,axe,15.692307692307692
1425,small,axe,16.2
1426,small,axe,16.77777777777778
1427,small,axe,17.714285714285715
1428,small,axe,15.0
1429,small,axe,19.166666666666668
1430,small,axe,14.11111111111111
1431,small,axe,17.714285714285715
1432,small,axe,17.857142857142858
1433,small,axe,18.333333333333332
1434,small,axe,16.4
1435,small,axe,16.0
1436,small,axe,15.142857142857142
1437,small,axe,14.571428571428571
1438,small,axe,15.428571428571429
1439,small,axe,20.333333333333332
1440,small,axe,20.4
1441,small,axe,14.666666666666666
1442,small,axe,13.285714285714286
1443,small,axe,15.0
1444,small,axe,14.571428571428571
1445,small,axe,17.6
1446,small,axe,16.88888888888889
1447,small,axe,14.3
1448,small,axe,15.714285714285714
1449,small,axe,17.571428571428573
1450,small,axe,17.333333333333332
1451,small,axe,20.0
1452,small,axe,19.5
1453,small,axe,12.7
1454,small,axe,18.0
1455,small,axe,7.2
1456,small,axe,13.0
1457,small,axe,12.571428571428571
1458,small,axe,14.714285714285714
1459,small,axe,18.714285714285715
1460,small,axe,17.857142857142858
1461,small,axe,13.0
1462,small,axe,15.4
1463,small,axe,17.666666666666668
1464,small,axe,11.5
1465,small,axe,20.333333333333332
1466,small,axe,18.8
1467,small,axe,12.5
1468,small,axe,15.75
1469,small,axe,16.142857142857142
1470,small,axe,16.666666666666668
1471,small,axe,17.166666666666668
1472,small,axe,16.875
1473,small,axe,16.0
1474,small,axe,15.0
1475,small,axe,19.2
1476,small,axe,11.333333333333334
1477,small,axe,19.142857142857142
1478,small,axe,19.285714285714285
1479,small,axe,21.2
1480,small,axe,17.0
1481,small,axe,21.0
1482,small,axe,15.6
1483,small,axe,16.8
1484,small,axe,16.666666666666668
1485,small,axe,17.571428571428573
1486,small,axe,20.8
1487,small,axe,20.4
1488,small,axe,13.75
1489,small,axe,18.09090909090909
1490,small,axe,15.4
1491,small,axe,17.0
1492,small,axe,16.22222222222222
1493,small,axe,17.666666666666668
1494,small,axe,14.142857142857142
1495,small,axe,19.6
1496,small,axe,12.714285714285714
1497,small,axe,17.5
1498,small,axe,17.5
1499,small,axe,13.5
1500,small,axe,15.285714285714286
1501,small,axe,6.8
1502,small,axe,11.5
1503,small,axe,16.125
1504,small,axe,16.666666666666668
1505,small,axe,16.2
1506,small,axe,16.846153846153847
1507,small,axe,16.142857142857142
1508,small,axe,17.77777777777778
1509,small,axe,16.555555555555557
1510,small,axe,15.428571428571429
1511,small,axe,15.8
1512,small,axe,14.75
1513,small,axe,15.1
1514,small,axe,18.88888888888889
1515,small,axe,15.5
1516,small,axe,16.8
1517,small,axe,20.0
1518,small,axe,16.714285714285715
1519,small,axe,15.0
1520,small,axe,17.571428571428573
1521,small,axe,13.6
1522,small,axe,13.3
1523,small,axe,15.428571428571429
1524,small,axe,13.833333333333334
1525,small,axe,18.5
1526,small,axe,18.5
1527,small,axe,10.0
1528,small,axe,17.285714285714285
1529,small,axe,17.181818181818183
1530,small,axe,11.333333333333334
1531,small,axe,15.909090909090908
1532,small,axe,16.8
1533,small,axe,13.166666666666666
1534,small,axe,15.2
1535,small,axe,17.857142857142858
1536,small,axe,12.6
1537,small,axe,15.181818181818182
1538,small,axe,16.11111111111111
1539,small,axe,20.375
1540,small,axe,16.0
1541,small,axe,18.333333333333332
1542,small,axe,17.0
1543,small,axe,13.0
1544,small,axe,13.666666666666666
1545,small,axe,15.5
1546,small,axe,21.0
1547,small,axe,11.0
1548,small,axe,18.142857142857142
1549,small,axe,19.666666666666668
1550,small,axe,14.0
1551,small,axe,21.0
1552,small,axe,16.4
1553,small,axe,18.333333333333332
1554,small,axe,9.6
1555,small,axe,16.5
1556,small,axe,20.714285714285715
1557,small,axe,16.727272727272727
1558,small,axe,15.0
1559,small,axe,13.833333333333334
1560,small,axe,18.428571428571427
1561,small,axe,11.6
1562,small,axe,15.692307692307692
1563,small,axe,12.636363636363637
1564,small,axe,18.666666666666668
1565,small,axe,15.285714285714286
1566,small,axe,18.4
1567,small,axe,15.363636363636363
1568,small,axe,19.666666666666668
1569,small,axe,19.0
1570,small,axe,16.142857142857142
1571,small,axe,18.285714285714285
1572,small,axe,14.0
1573,small,axe,17.714285714285715
1574,small,axe,16.666666666666668
1575,small,axe,15.5
1576,small,axe,13.285714285714286
1577,small,axe,17.77777777777778
1578,small,axe,9.333333333333334
1579,small,axe,18.142857142857142
1580,small,axe,14.25
