block,RT,image,position,response,order,environment,condition,location,binary,label
11,172,lamp12,14,1,3,lamp,a,indoor,1,lamp
13,293,lamp01,25,-1,3,lamp,a,indoor,0,lamp
14,49,lamp23,3,-1,3,lamp,a,indoor,0,lamp
15,973,lamp21,5,1,3,lamp,a,indoor,1,lamp
16,521,firealarm11,15,1,3,firealarm,a,indoor,1,firealarm
17,838,firealarm15,11,-1,3,firealarm,a,indoor,0,firealarm
18,13,firealarm24,2,1,3,firealarm,a,indoor,1,firealarm
20,384,firealarm02,24,1,3,firealarm,a,indoor,1,firealarm
21,77,candle23,3,1,3,candle,a,indoor,1,candle
22,23,candle09,17,1,3,candle,a,indoor,1,candle
23,213,candle01,25,1,3,candle,a,indoor,1,candle
24,218,candle25,1,-1,3,candle,a,indoor,0,candle
25,843,candle07,19,-1,3,candle,a,indoor,0,candle
26,86,vase13,13,-1,3,vase,a,indoor,0,vase
28,259,vase19,7,-1,3,vase,a,indoor,0,vase
29,2529,vase05,21,1,3,vase,a,indoor,1,vase
30,273,vase14,12,-1,3,vase,a,indoor,0,vase
31,141,kettle18,8,-1,3,kettle,a,indoor,0,kettle
32,98,kettle15,11,-1,3,kettle,a,indoor,0,kettle
33,135,kettle10,16,-1,3,kettle,a,indoor,0,kettle
34,12,kettle20,6,-1,3,kettle,a,indoor,0,kettle
35,612,kettle11,15,-1,3,kettle,a,indoor,0,kettle
36,868,dvdplayer23,3,1,3,dvdplayer,a,indoor,1,dvdplayer
37,465,dvdplayer12,14,1,3,dvdplayer,a,indoor,1,dvdplayer
38,204,dvdplayer04,22,1,3,dvdplayer,a,indoor,1,dvdplayer
39,208,dvdplayer16,10,1,3,dvdplayer,a,indoor,1,dvdplayer
40,233,dvdplayer21,5,1,3,dvdplayer,a,indoor,1,dvdplayer
41,142,mouse08,18,1,3,mouse,a,indoor,1,mouse
42,260,mouse22,4,1,3,mouse,a,indoor,1,mouse
43,171,mouse17,9,-1,3,mouse,a,indoor,0,mouse
44,398,mouse04,22,-1,3,mouse,a,indoor,0,mouse
45,79,mouse16,10,1,3,mouse,a,indoor,1,mouse
46,103,pottedplant02,24,-1,3,pottedplant,a,indoor,0,pottedplant
47,344,pottedplant12,14,1,3,pottedplant,a,indoor,1,pottedplant
48,249,pottedplant24,2,-1,3,pottedplant,a,indoor,0,pottedplant
50,23,pottedplant06,20,1,3,pottedplant,a,indoor,1,pottedplant
52,307,pitchfork10,16,1,3,pitchfork,a,outdoor,1,pitchfork
53,203,pitchfork07,19,-1,3,pitchfork,a,outdoor,0,pitchfork
54,342,pitchfork03,23,-1,3,pitchfork,a,outdoor,0,pitchfork
55,59,pitchfork21,5,1,3,pitchfork,a,outdoor,1,pitchfork
57,620,bird25,1,1,3,bird,a,outdoor,1,bird
58,134,bird11,15,1,3,bird,a,outdoor,1,bird
59,215,bird05,21,-1,3,bird,a,outdoor,0,bird
60,296,bird16,10,1,3,bird,a,outdoor,1,bird
61,140,mailbox19,7,-1,3,mailbox,a,outdoor,0,mailbox
62,506,mailbox17,9,1,3,mailbox,a,outdoor,1,mailbox
63,42,mailbox22,4,-1,3,mailbox,a,outdoor,0,mailbox
65,63,mailbox18,8,-1,3,mailbox,a,outdoor,0,mailbox
66,243,frog20,6,-1,3,frog,a,outdoor,0,frog
68,84,frog09,17,1,3,frog,a,outdoor,1,frog
69,475,frog08,18,-1,3,frog,a,outdoor,0,frog
70,76,frog23,3,1,3,frog,a,outdoor,1,frog
71,17,cactus12,14,1,3,cactus,a,outdoor,1,cactus
75,132,cactus14,12,1,3,cactus,a,outdoor,1,cactus
76,957,bottle20,6,-1,3,bottle,a,outdoor,0,bottle
77,346,bottle12,14,-1,3,bottle,a,outdoor,0,bottle
78,202,bottle04,22,-1,3,bottle,a,outdoor,0,bottle
79,405,bottle16,10,1,3,bottle,a,outdoor,1,bottle
80,166,bottle15,11,-1,3,bottle,a,outdoor,0,bottle
82,193,ashtray19,7,-1,3,ashtray,a,outdoor,0,ashtray
83,117,ashtray02,24,1,3,ashtray,a,outdoor,1,ashtray
86,231,mug21,5,1,3,mug,a,outdoor,1,mug
87,61,mug05,21,-1,3,mug,a,outdoor,0,mug
88,41,mug01,25,-1,3,mug,a,outdoor,0,mug
89,133,mug14,12,-1,3,mug,a,outdoor,0,mug
94,335,axe23,3,-1,3,axe,a,outdoor,0,axe
95,321,axe01,25,1,3,axe,a,outdoor,1,axe
97,2241,package25,1,1,3,package,a,outdoor,1,package
98,31,package13,13,-1,3,package,a,outdoor,0,package
100,148,package07,19,-1,3,package,a,outdoor,0,package
1,307,soap16,10,-1,3,soap,a,indoor,0,soap
2,598,soap19,7,1,3,soap,a,indoor,1,soap
3,62,soap11,15,1,3,soap,a,indoor,1,soap
4,224,soap25,1,1,3,soap,a,indoor,1,soap
5,191,soap17,9,-1,3,soap,a,indoor,0,soap
6,1241,microwave24,2,-1,3,microwave,a,indoor,0,microwave
7,374,microwave13,13,1,3,microwave,a,indoor,1,microwave
8,143,microwave18,8,-1,3,microwave,a,indoor,0,microwave
9,309,microwave14,12,-1,3,microwave,a,indoor,0,microwave
10,472,microwave06,20,-1,3,microwave,a,indoor,0,microwave
11,338,lamp12,14,1,3,lamp,a,indoor,1,lamp
12,650,lamp08,18,1,3,lamp,a,indoor,1,lamp
13,469,lamp01,25,-1,3,lamp,a,indoor,0,lamp
14,421,lamp23,3,1,3,lamp,a,indoor,1,lamp
15,417,lamp21,5,1,3,lamp,a,indoor,1,lamp
16,462,firealarm11,15,-1,3,firealarm,a,indoor,0,firealarm
17,387,firealarm15,11,-1,3,firealarm,a,indoor,0,firealarm
18,619,firealarm24,2,-1,3,firealarm,a,indoor,0,firealarm
19,835,firealarm03,23,-1,3,firealarm,a,indoor,0,firealarm
20,334,firealarm02,24,1,3,firealarm,a,indoor,1,firealarm
21,549,candle23,3,-1,3,candle,a,indoor,0,candle
22,683,candle09,17,1,3,candle,a,indoor,1,candle
23,423,candle01,25,-1,3,candle,a,indoor,0,candle
24,376,candle25,1,1,3,candle,a,indoor,1,candle
25,519,candle07,19,-1,3,candle,a,indoor,0,candle
26,97,vase13,13,1,3,vase,a,indoor,1,vase
27,233,vase03,23,1,3,vase,a,indoor,1,vase
28,830,vase19,7,-1,3,vase,a,indoor,0,vase
29,277,vase05,21,1,3,vase,a,indoor,1,vase
30,244,vase14,12,1,3,vase,a,indoor,1,vase
31,804,kettle18,8,1,3,kettle,a,indoor,1,kettle
32,270,kettle15,11,-1,3,kettle,a,indoor,0,kettle
33,341,kettle10,16,1,3,kettle,a,indoor,1,kettle
34,414,kettle20,6,1,3,kettle,a,indoor,1,kettle
35,319,kettle11,15,1,3,kettle,a,indoor,1,kettle
36,529,dvdplayer23,3,1,3,dvdplayer,a,indoor,1,dvdplayer
37,801,dvdplayer12,14,-1,3,dvdplayer,a,indoor,0,dvdplayer
38,536,dvdplayer04,22,-1,3,dvdplayer,a,indoor,0,dvdplayer
39,42,dvdplayer16,10,-1,3,dvdplayer,a,indoor,0,dvdplayer
40,751,dvdplayer21,5,1,3,dvdplayer,a,indoor,1,dvdplayer
41,109,mouse08,18,-1,3,mouse,a,indoor,0,mouse
42,480,mouse22,4,-1,3,mouse,a,indoor,0,mouse
43,1077,mouse17,9,-1,3,mouse,a,indoor,0,mouse
44,245,mouse04,22,1,3,mouse,a,indoor,1,mouse
45,273,mouse16,10,-1,3,mouse,a,indoor,0,mouse
46,658,pottedplant02,24,1,3,pottedplant,a,indoor,1,pottedplant
47,1006,pottedplant12,14,-1,3,pottedplant,a,indoor,0,pottedplant
48,358,pottedplant24,2,1,3,pottedplant,a,indoor,1,pottedplant
49,430,pottedplant05,21,1,3,pottedplant,a,indoor,1,pottedplant
50,208,pottedplant06,20,-1,3,pottedplant,a,indoor,0,pottedplant
51,278,pitchfork19,7,1,3,pitchfork,a,outdoor,1,pitchfork
52,972,pitchfork10,16,1,3,pitchfork,a,outdoor,1,pitchfork
53,252,pitchfork07,19,-1,3,pitchfork,a,outdoor,0,pitchfork
54,219,pitchfork03,23,1,3,pitchfork,a,outdoor,1,pitchfork
55,240,pitchfork21,5,1,3,pitchfork,a,outdoor,1,pitchfork
56,290,bird18,8,-1,3,bird,a,outdoor,0,bird
57,201,bird25,1,1,3,bird,a,outdoor,1,bird
58,437,bird11,15,1,3,bird,a,outdoor,1,bird
59,474,bird05,21,1,3,bird,a,outdoor,1,bird
60,238,bird16,10,1,3,bird,a,outdoor,1,bird
61,222,mailbox19,7,-1,3,mailbox,a,outdoor,0,mailbox
62,314,mailbox17,9,-1,3,mailbox,a,outdoor,0,mailbox
63,138,mailbox22,4,1,3,mailbox,a,outdoor,1,mailbox
64,188,mailbox13,13,-1,3,mailbox,a,outdoor,0,mailbox
65,351,mailbox18,8,-1,3,mailbox,a,outdoor,0,mailbox
66,136,frog20,6,-1,3,frog,a,outdoor,0,frog
67,258,frog14,12,-1,3,frog,a,outdoor,0,frog
68,169,frog09,17,1,3,frog,a,outdoor,1,frog
69,415,frog08,18,1,3,frog,a,outdoor,1,frog
70,166,frog23,3,-1,3,frog,a,outdoor,0,frog
71,168,cactus12,14,-1,3,cactus,a,outdoor,0,cactus
72,229,cactus04,22,-1,3,cactus,a,outdoor,0,cactus
73,462,cactus11,15,1,3,cactus,a,outdoor,1,cactus
74,247,cactus01,25,-1,3,cactus,a,outdoor,0,cactus
75,318,cactus14,12,-1,3,cactus,a,outdoor,0,cactus
76,65,bottle20,6,1,3,bottle,a,outdoor,1,bottle
77,249,bottle12,14,-1,3,bottle,a,outdoor,0,bottle
78,270,bottle04,22,-1,3,bottle,a,outdoor,0,bottle
79,380,bottle16,10,-1,3,bottle,a,outdoor,0,bottle
80,284,bottle15,11,-1,3,bottle,a,outdoor,0,bottle
81,316,ashtray11,15,-1,3,ashtray,a,outdoor,0,ashtray
82,156,ashtray19,7,-1,3,ashtray,a,outdoor,0,ashtray
83,397,ashtray02,24,-1,3,ashtray,a,outdoor,0,ashtray
84,321,ashtray10,16,-1,3,ashtray,a,outdoor,0,ashtray
85,235,ashtray24,2,-1,3,ashtray,a,outdoor,0,ashtray
86,685,mug21,5,-1,3,mug,a,outdoor,0,mug
87,275,mug05,21,-1,3,mug,a,outdoor,0,mug
88,69,mug01,25,-1,3,mug,a,outdoor,0,mug
89,389,mug14,12,-1,3,mug,a,outdoor,0,mug
90,386,mug24,2,1,3,mug,a,outdoor,1,mug
91,218,axe09,17,1,3,axe,a,outdoor,1,axe
93,222,axe20,6,1,3,axe,a,outdoor,1,axe
94,312,axe23,3,1,3,axe,a,outdoor,1,axe
95,599,axe01,25,-1,3,axe,a,outdoor,0,axe
96,189,package02,24,-1,3,package,a,outdoor,0,package
97,372,package25,1,-1,3,package,a,outdoor,0,package
98,439,package13,13,1,3,package,a,outdoor,1,package
99,98,package08,18,-1,3,package,a,outdoor,0,package
100,151,package07,19,-1,3,package,a,outdoor,0,package
1,296,soap16,10,-1,3,soap,a,indoor,0,soap
2,1379,soap19,7,-1,3,soap,a,indoor,0,soap
3,771,soap11,15,-1,3,soap,a,indoor,0,soap
4,522,soap25,1,1,3,soap,a,indoor,1,soap
6,588,microwave24,2,-1,3,microwave,a,indoor,0,microwave
7,1843,microwave13,13,1,3,microwave,a,indoor,1,microwave
8,486,microwave18,8,-1,3,microwave,a,indoor,0,microwave
9,704,microwave14,12,-1,3,microwave,a,indoor,0,microwave
10,761,microwave06,20,-1,3,microwave,a,indoor,0,microwave
11,1664,lamp12,14,1,3,lamp,a,indoor,1,lamp
12,542,lamp08,18,-1,3,lamp,a,indoor,0,lamp
13,285,lamp01,25,-1,3,lamp,a,indoor,0,lamp
14,1072,lamp23,3,1,3,lamp,a,indoor,1,lamp
15,910,lamp21,5,1,3,lamp,a,indoor,1,lamp
16,557,firealarm11,15,-1,3,firealarm,a,indoor,0,firealarm
17,690,firealarm15,11,-1,3,firealarm,a,indoor,0,firealarm
18,447,firealarm24,2,1,3,firealarm,a,indoor,1,firealarm
20,323,firealarm02,24,-1,3,firealarm,a,indoor,0,firealarm
21,883,candle23,3,-1,3,candle,a,indoor,0,candle
22,283,candle09,17,-1,3,candle,a,indoor,0,candle
23,990,candle01,25,-1,3,candle,a,indoor,0,candle
24,678,candle25,1,-1,3,candle,a,indoor,0,candle
25,736,candle07,19,-1,3,candle,a,indoor,0,candle
26,218,vase13,13,-1,3,vase,a,indoor,0,vase
27,327,vase03,23,-1,3,vase,a,indoor,0,vase
28,420,vase19,7,1,3,vase,a,indoor,1,vase
29,318,vase05,21,-1,3,vase,a,indoor,0,vase
30,775,vase14,12,1,3,vase,a,indoor,1,vase
31,427,kettle18,8,1,3,kettle,a,indoor,1,kettle
32,1364,kettle15,11,1,3,kettle,a,indoor,1,kettle
34,651,kettle20,6,1,3,kettle,a,indoor,1,kettle
35,492,kettle11,15,-1,3,kettle,a,indoor,0,kettle
36,842,dvdplayer23,3,1,3,dvdplayer,a,indoor,1,dvdplayer
37,882,dvdplayer12,14,1,3,dvdplayer,a,indoor,1,dvdplayer
38,710,dvdplayer04,22,-1,3,dvdplayer,a,indoor,0,dvdplayer
39,286,dvdplayer16,10,-1,3,dvdplayer,a,indoor,0,dvdplayer
40,1779,dvdplayer21,5,-1,3,dvdplayer,a,indoor,0,dvdplayer
41,447,mouse08,18,-1,3,mouse,a,indoor,0,mouse
42,753,mouse22,4,1,3,mouse,a,indoor,1,mouse
43,997,mouse17,9,-1,3,mouse,a,indoor,0,mouse
44,419,mouse04,22,-1,3,mouse,a,indoor,0,mouse
45,218,mouse16,10,-1,3,mouse,a,indoor,0,mouse
46,225,pottedplant02,24,-1,3,pottedplant,a,indoor,0,pottedplant
47,675,pottedplant12,14,-1,3,pottedplant,a,indoor,0,pottedplant
48,790,pottedplant24,2,1,3,pottedplant,a,indoor,1,pottedplant
49,798,pottedplant05,21,-1,3,pottedplant,a,indoor,0,pottedplant
50,387,pottedplant06,20,1,3,pottedplant,a,indoor,1,pottedplant
51,677,pitchfork19,7,-1,3,pitchfork,a,outdoor,0,pitchfork
52,971,pitchfork10,16,-1,3,pitchfork,a,outdoor,0,pitchfork
53,747,pitchfork07,19,-1,3,pitchfork,a,outdoor,0,pitchfork
54,1134,pitchfork03,23,-1,3,pitchfork,a,outdoor,0,pitchfork
55,536,pitchfork21,5,1,3,pitchfork,a,outdoor,1,pitchfork
56,388,bird18,8,-1,3,bird,a,outdoor,0,bird
57,519,bird25,1,1,3,bird,a,outdoor,1,bird
58,472,bird11,15,-1,3,bird,a,outdoor,0,bird
59,201,bird05,21,-1,3,bird,a,outdoor,0,bird
60,783,bird16,10,1,3,bird,a,outdoor,1,bird
61,474,mailbox19,7,1,3,mailbox,a,outdoor,1,mailbox
62,692,mailbox17,9,-1,3,mailbox,a,outdoor,0,mailbox
63,1052,mailbox22,4,1,3,mailbox,a,outdoor,1,mailbox
64,1395,mailbox13,13,-1,3,mailbox,a,outdoor,0,mailbox
65,592,mailbox18,8,-1,3,mailbox,a,outdoor,0,mailbox
66,1044,frog20,6,1,3,frog,a,outdoor,1,frog
67,653,frog14,12,-1,3,frog,a,outdoor,0,frog
68,508,frog09,17,-1,3,frog,a,outdoor,0,frog
69,2369,frog08,18,1,3,frog,a,outdoor,1,frog
70,832,frog23,3,-1,3,frog,a,outdoor,0,frog
71,769,cactus12,14,-1,3,cactus,a,outdoor,0,cactus
72,493,cactus04,22,1,3,cactus,a,outdoor,1,cactus
73,852,cactus11,15,-1,3,cactus,a,outdoor,0,cactus
74,1096,cactus01,25,-1,3,cactus,a,outdoor,0,cactus
75,1171,cactus14,12,-1,3,cactus,a,outdoor,0,cactus
76,478,bottle20,6,-1,3,bottle,a,outdoor,0,bottle
77,407,bottle12,14,-1,3,bottle,a,outdoor,0,bottle
78,329,bottle04,22,-1,3,bottle,a,outdoor,0,bottle
79,625,bottle16,10,-1,3,bottle,a,outdoor,0,bottle
80,986,bottle15,11,-1,3,bottle,a,outdoor,0,bottle
81,1123,ashtray11,15,-1,3,ashtray,a,outdoor,0,ashtray
82,846,ashtray19,7,-1,3,ashtray,a,outdoor,0,ashtray
83,471,ashtray02,24,-1,3,ashtray,a,outdoor,0,ashtray
84,847,ashtray10,16,-1,3,ashtray,a,outdoor,0,ashtray
85,264,ashtray24,2,-1,3,ashtray,a,outdoor,0,ashtray
86,699,mug21,5,-1,3,mug,a,outdoor,0,mug
87,484,mug05,21,-1,3,mug,a,outdoor,0,mug
88,142,mug01,25,-1,3,mug,a,outdoor,0,mug
89,1,mug14,12,-1,3,mug,a,outdoor,0,mug
90,564,mug24,2,-1,3,mug,a,outdoor,0,mug
91,875,axe09,17,-1,3,axe,a,outdoor,0,axe
92,1231,axe12,14,-1,3,axe,a,outdoor,0,axe
93,546,axe20,6,1,3,axe,a,outdoor,1,axe
94,555,axe23,3,1,3,axe,a,outdoor,1,axe
95,297,axe01,25,1,3,axe,a,outdoor,1,axe
96,1624,package02,24,-1,3,package,a,outdoor,0,package
97,673,package25,1,1,3,package,a,outdoor,1,package
98,669,package13,13,-1,3,package,a,outdoor,0,package
99,552,package08,18,-1,3,package,a,outdoor,0,package
100,843,package07,19,-1,3,package,a,outdoor,0,package
1,208,soap10,16,1,4,soap,a,indoor,1,soap
2,151,soap15,11,-1,4,soap,a,indoor,0,soap
3,169,soap22,4,-1,4,soap,a,indoor,0,soap
4,500,soap06,20,-1,4,soap,a,indoor,0,soap
5,156,soap23,3,1,4,soap,a,indoor,1,soap
6,652,microwave17,9,-1,4,microwave,a,indoor,0,microwave
7,385,microwave20,6,1,4,microwave,a,indoor,1,microwave
8,539,microwave04,22,1,4,microwave,a,indoor,1,microwave
9,664,microwave25,1,1,4,microwave,a,indoor,1,microwave
10,1152,microwave05,21,-1,4,microwave,a,indoor,0,microwave
11,163,lamp24,2,1,4,lamp,a,indoor,1,lamp
12,1719,lamp07,19,-1,4,lamp,a,indoor,0,lamp
13,1028,lamp02,24,1,4,lamp,a,indoor,1,lamp
14,928,lamp09,17,1,4,lamp,a,indoor,1,lamp
15,226,lamp03,23,1,4,lamp,a,indoor,1,lamp
16,395,firealarm05,21,-1,4,firealarm,a,indoor,0,firealarm
17,246,firealarm10,16,-1,4,firealarm,a,indoor,0,firealarm
18,578,firealarm23,3,1,4,firealarm,a,indoor,1,firealarm
19,592,firealarm06,20,-1,4,firealarm,a,indoor,0,firealarm
20,522,firealarm13,13,-1,4,firealarm,a,indoor,0,firealarm
21,915,candle22,4,1,4,candle,a,indoor,1,candle
22,249,candle24,2,1,4,candle,a,indoor,1,candle
23,1237,candle02,24,-1,4,candle,a,indoor,0,candle
24,220,candle20,6,1,4,candle,a,indoor,1,candle
25,1040,candle18,8,1,4,candle,a,indoor,1,candle
26,312,vase09,17,-1,4,vase,a,indoor,0,vase
27,266,vase15,11,1,4,vase,a,indoor,1,vase
28,292,vase12,14,1,4,vase,a,indoor,1,vase
29,196,vase16,10,1,4,vase,a,indoor,1,vase
30,301,vase01,25,-1,4,vase,a,indoor,0,vase
31,641,kettle04,22,-1,4,kettle,a,indoor,0,kettle
32,775,kettle13,13,-1,4,kettle,a,indoor,0,kettle
33,313,kettle05,21,1,4,kettle,a,indoor,1,kettle
34,508,kettle25,1,1,4,kettle,a,indoor,1,kettle
35,227,kettle22,4,-1,4,kettle,a,indoor,0,kettle
36,950,dvdplayer01,25,-1,4,dvdplayer,a,indoor,0,dvdplayer
37,241,dvdplayer03,23,1,4,dvdplayer,a,indoor,1,dvdplayer
38,184,dvdplayer14,12,-1,4,dvdplayer,a,indoor,0,dvdplayer
39,9,dvdplayer17,9,1,4,dvdplayer,a,indoor,1,dvdplayer
40,492,dvdplayer19,7,-1,4,dvdplayer,a,indoor,0,dvdplayer
41,1624,mouse11,15,-1,4,mouse,a,indoor,0,mouse
42,317,mouse05,21,-1,4,mouse,a,indoor,0,mouse
43,165,mouse18,8,1,4,mouse,a,indoor,1,mouse
44,926,mouse15,11,1,4,mouse,a,indoor,1,mouse
45,232,mouse13,13,1,4,mouse,a,indoor,1,mouse
46,1626,pottedplant23,3,-1,4,pottedplant,a,indoor,0,pottedplant
47,65,pottedplant03,23,-1,4,pottedplant,a,indoor,0,pottedplant
48,2482,pottedplant10,16,1,4,pottedplant,a,indoor,1,pottedplant
49,659,pottedplant25,1,1,4,pottedplant,a,indoor,1,pottedplant
50,390,pottedplant09,17,1,4,pottedplant,a,indoor,1,pottedplant
51,141,pitchfork15,11,-1,4,pitchfork,a,outdoor,0,pitchfork
52,1561,pitchfork05,21,-1,4,pitchfork,a,outdoor,0,pitchfork
54,1260,pitchfork14,12,1,4,pitchfork,a,outdoor,1,pitchfork
55,358,pitchfork01,25,-1,4,pitchfork,a,outdoor,0,pitchfork
56,1007,bird06,20,1,4,bird,a,outdoor,1,bird
57,180,bird24,2,1,4,bird,a,outdoor,1,bird
58,724,bird02,24,-1,4,bird,a,outdoor,0,bird
59,375,bird17,9,-1,4,bird,a,outdoor,0,bird
60,268,bird04,22,-1,4,bird,a,outdoor,0,bird
61,950,mailbox03,23,-1,4,mailbox,a,outdoor,0,mailbox
62,273,mailbox10,16,-1,4,mailbox,a,outdoor,0,mailbox
63,361,mailbox20,6,1,4,mailbox,a,outdoor,1,mailbox
64,1169,mailbox09,17,-1,4,mailbox,a,outdoor,0,mailbox
65,180,mailbox07,19,-1,4,mailbox,a,outdoor,0,mailbox
66,509,frog13,13,-1,4,frog,a,outdoor,0,frog
67,444,frog12,14,-1,4,frog,a,outdoor,0,frog
68,793,frog11,15,-1,4,frog,a,outdoor,0,frog
69,652,frog21,5,1,4,frog,a,outdoor,1,frog
70,402,frog10,16,-1,4,frog,a,outdoor,0,frog
71,1995,cactus18,8,-1,4,cactus,a,outdoor,0,cactus
72,294,cactus15,11,1,4,cactus,a,outdoor,1,cactus
74,650,cactus05,21,-1,4,cactus,a,outdoor,0,cactus
75,371,cactus20,6,1,4,cactus,a,outdoor,1,cactus
76,172,bottle23,3,1,4,bottle,a,outdoor,1,bottle
77,975,bottle09,17,1,4,bottle,a,outdoor,1,bottle
78,805,bottle08,18,-1,4,bottle,a,outdoor,0,bottle
79,230,bottle10,16,-1,4,bottle,a,outdoor,0,bottle
80,197,bottle07,19,-1,4,bottle,a,outdoor,0,bottle
81,250,ashtray15,11,1,4,ashtray,a,outdoor,1,ashtray
82,322,ashtray04,22,-1,4,ashtray,a,outdoor,0,ashtray
83,610,ashtray22,4,1,4,ashtray,a,outdoor,1,ashtray
84,751,ashtray21,5,1,4,ashtray,a,outdoor,1,ashtray
85,663,ashtray14,12,-1,4,ashtray,a,outdoor,0,ashtray
86,1077,mug02,24,1,4,mug,a,outdoor,1,mug
87,319,mug08,18,-1,4,mug,a,outdoor,0,mug
88,78,mug11,15,-1,4,mug,a,outdoor,0,mug
90,430,mug20,6,1,4,mug,a,outdoor,1,mug
91,238,axe17,9,1,4,axe,a,outdoor,1,axe
92,231,axe13,13,1,4,axe,a,outdoor,1,axe
93,664,axe08,18,-1,4,axe,a,outdoor,0,axe
94,560,axe03,23,1,4,axe,a,outdoor,1,axe
95,481,axe25,1,1,4,axe,a,outdoor,1,axe
96,203,package06,20,-1,4,package,a,outdoor,0,package
97,220,package22,4,1,4,package,a,outdoor,1,package
98,496,package18,8,1,4,package,a,outdoor,1,package
99,278,package17,9,-1,4,package,a,outdoor,0,package
100,339,package11,15,-1,4,package,a,outdoor,0,package
2,1525,soap15,11,1,4,soap,a,indoor,1,soap
3,715,soap22,4,-1,4,soap,a,indoor,0,soap
4,272,soap06,20,-1,4,soap,a,indoor,0,soap
7,1399,microwave20,6,-1,4,microwave,a,indoor,0,microwave
8,17,microwave04,22,1,4,microwave,a,indoor,1,microwave
9,1152,microwave25,1,-1,4,microwave,a,indoor,0,microwave
11,43,lamp24,2,-1,4,lamp,a,indoor,0,lamp
12,1045,lamp07,19,-1,4,lamp,a,indoor,0,lamp
14,1532,lamp09,17,-1,4,lamp,a,indoor,0,lamp
15,733,lamp03,23,1,4,lamp,a,indoor,1,lamp
16,440,firealarm05,21,1,4,firealarm,a,indoor,1,firealarm
17,735,firealarm10,16,-1,4,firealarm,a,indoor,0,firealarm
18,1948,firealarm23,3,1,4,firealarm,a,indoor,1,firealarm
20,1275,firealarm13,13,-1,4,firealarm,a,indoor,0,firealarm
21,365,candle22,4,-1,4,candle,a,indoor,0,candle
22,129,candle24,2,1,4,candle,a,indoor,1,candle
23,494,candle02,24,-1,4,candle,a,indoor,0,candle
24,1665,candle20,6,1,4,candle,a,indoor,1,candle
25,1461,candle18,8,1,4,candle,a,indoor,1,candle
26,724,vase09,17,-1,4,vase,a,indoor,0,vase
27,329,vase15,11,1,4,vase,a,indoor,1,vase
28,2321,vase12,14,1,4,vase,a,indoor,1,vase
29,278,vase16,10,-1,4,vase,a,indoor,0,vase
30,404,vase01,25,-1,4,vase,a,indoor,0,vase
31,544,kettle04,22,1,4,kettle,a,indoor,1,kettle
32,2776,kettle13,13,-1,4,kettle,a,indoor,0,kettle
33,509,kettle05,21,1,4,kettle,a,indoor,1,kettle
34,1046,kettle25,1,-1,4,kettle,a,indoor,0,kettle
35,1168,kettle22,4,-1,4,kettle,a,indoor,0,kettle
36,797,dvdplayer01,25,-1,4,dvdplayer,a,indoor,0,dvdplayer
37,2021,dvdplayer03,23,-1,4,dvdplayer,a,indoor,0,dvdplayer
38,181,dvdplayer14,12,1,4,dvdplayer,a,indoor,1,dvdplayer
40,366,dvdplayer19,7,-1,4,dvdplayer,a,indoor,0,dvdplayer
41,229,mouse11,15,1,4,mouse,a,indoor,1,mouse
42,109,mouse05,21,1,4,mouse,a,indoor,1,mouse
44,1361,mouse15,11,1,4,mouse,a,indoor,1,mouse
45,303,mouse13,13,1,4,mouse,a,indoor,1,mouse
46,1337,pottedplant23,3,1,4,pottedplant,a,indoor,1,pottedplant
47,136,pottedplant03,23,-1,4,pottedplant,a,indoor,0,pottedplant
49,490,pottedplant25,1,1,4,pottedplant,a,indoor,1,pottedplant
50,1425,pottedplant09,17,-1,4,pottedplant,a,indoor,0,pottedplant
51,497,pitchfork15,11,-1,4,pitchfork,a,outdoor,0,pitchfork
52,2187,pitchfork05,21,-1,4,pitchfork,a,outdoor,0,pitchfork
53,1434,pitchfork17,9,-1,4,pitchfork,a,outdoor,0,pitchfork
54,1359,pitchfork14,12,-1,4,pitchfork,a,outdoor,0,pitchfork
55,990,pitchfork01,25,-1,4,pitchfork,a,outdoor,0,pitchfork
56,29,bird06,20,-1,4,bird,a,outdoor,0,bird
57,329,bird24,2,1,4,bird,a,outdoor,1,bird
58,87,bird02,24,-1,4,bird,a,outdoor,0,bird
59,181,bird17,9,-1,4,bird,a,outdoor,0,bird
62,293,mailbox10,16,-1,4,mailbox,a,outdoor,0,mailbox
63,517,mailbox20,6,-1,4,mailbox,a,outdoor,0,mailbox
64,537,mailbox09,17,1,4,mailbox,a,outdoor,1,mailbox
65,1022,mailbox07,19,1,4,mailbox,a,outdoor,1,mailbox
66,1781,frog13,13,1,4,frog,a,outdoor,1,frog
67,1727,frog12,14,-1,4,frog,a,outdoor,0,frog
69,515,frog21,5,1,4,frog,a,outdoor,1,frog
70,987,frog10,16,-1,4,frog,a,outdoor,0,frog
72,307,cactus15,11,-1,4,cactus,a,outdoor,0,cactus
73,501,cactus25,1,-1,4,cactus,a,outdoor,0,cactus
74,1194,cactus05,21,-1,4,cactus,a,outdoor,0,cactus
75,1293,cactus20,6,-1,4,cactus,a,outdoor,0,cactus
76,862,bottle23,3,-1,4,bottle,a,outdoor,0,bottle
77,378,bottle09,17,1,4,bottle,a,outdoor,1,bottle
78,160,bottle08,18,-1,4,bottle,a,outdoor,0,bottle
79,1732,bottle10,16,-1,4,bottle,a,outdoor,0,bottle
