image,environment,condition,label,block,RT,position,response,order,binary,preferred,distance_from_optimal,pixels,log_pixels,group,scene
ashtray06,ashtray,b,table,84.0,717.6222222222223,20.0,-0.15555555555555556,2.0,0.4222222222222222,8.62,11.38,3663.0,8.206037762778815,big,ashtray
ashtray06,ashtray,c,ashtray,84.0,439.45238095238096,20.0,0.09523809523809523,3.0,0.5476190476190477,3.29,16.71,0.0,-inf,none,ashtray
ashtray07,ashtray,a,ashtray,81.0,599.75,19.0,-0.5454545454545454,2.0,0.22727272727272727,3.2899999999999996,15.71,116.0,4.7535901911063645,small,ashtray
ashtray07,ashtray,b,table,81.0,731.2045454545455,19.0,-0.09090909090909091,2.0,0.45454545454545453,8.62,10.38,3957.0,8.283241441385425,big,ashtray
ashtray07,ashtray,c,ashtray,83.0,551.25,19.0,0.045454545454545456,3.0,0.5227272727272727,3.2899999999999996,15.71,0.0,-inf,none,ashtray
ashtray08,ashtray,a,ashtray,85.0,532.0666666666667,18.0,-0.4666666666666667,1.0,0.26666666666666666,3.29,14.71,116.0,4.7535901911063645,small,ashtray
ashtray08,ashtray,b,table,85.0,491.15555555555557,18.0,-0.022222222222222223,1.0,0.4888888888888889,8.62,9.38,4255.0,8.355850041007475,big,ashtray
ashtray08,ashtray,c,ashtray,84.0,573.4318181818181,18.0,0.13636363636363635,5.0,0.5681818181818182,3.2899999999999996,14.71,0.0,-inf,none,ashtray
ashtray09,ashtray,a,ashtray,82.0,602.6818181818181,17.0,-0.45454545454545453,1.0,0.2727272727272727,3.2899999999999996,13.71,165.0,5.10594547390058,small,ashtray
ashtray09,ashtray,b,table,82.0,595.7045454545455,17.0,0.045454545454545456,1.0,0.5227272727272727,8.62,8.38,4600.0,8.433811582477187,big,ashtray
ashtray09,ashtray,c,ashtray,83.0,460.3488372093023,17.0,-0.16279069767441862,1.0,0.4186046511627907,3.29,13.710000000000003,0.0,-inf,none,ashtray
ashtray10,ashtray,a,ashtray,84.0,727.7272727272727,16.0,-0.5454545454545454,3.0,0.22727272727272727,3.2899999999999996,12.71,160.0,5.075173815233827,small,ashtray
ashtray10,ashtray,b,table,84.0,645.4090909090909,16.0,-0.09090909090909091,3.0,0.45454545454545453,8.62,7.380000000000001,4938.0,8.504715669905124,big,ashtray
ashtray10,ashtray,c,ashtray,81.0,604.3023255813954,16.0,-0.023255813953488372,1.0,0.4883720930232558,3.29,12.710000000000003,0.0,-inf,none,ashtray
ashtray11,ashtray,a,ashtray,81.0,622.4883720930233,15.0,-0.5813953488372093,3.0,0.20930232558139536,3.29,11.71,180.0,5.19295685089021,small,ashtray
ashtray11,ashtray,b,table,81.0,670.6444444444444,15.0,-0.022222222222222223,3.0,0.4888888888888889,8.62,6.380000000000001,5536.0,8.619027497297505,big,ashtray
ashtray11,ashtray,c,ashtray,83.0,458.1818181818182,15.0,-0.09090909090909091,5.0,0.45454545454545453,3.2899999999999996,11.71,0.0,-inf,none,ashtray
ashtray12,ashtray,a,ashtray,84.0,541.3777777777777,14.0,-0.28888888888888886,1.0,0.35555555555555557,3.29,10.71,193.0,5.262690188904886,small,ashtray
ashtray12,ashtray,b,table,84.0,567.5681818181819,14.0,-0.18181818181818182,1.0,0.4090909090909091,8.62,5.380000000000001,6143.0,8.723068501163928,big,ashtray
ashtray12,ashtray,c,ashtray,85.0,518.4444444444445,14.0,-0.1111111111111111,5.0,0.4444444444444444,3.29,10.71,0.0,-inf,none,ashtray
ashtray13,ashtray,a,ashtray,81.0,764.9090909090909,13.0,-0.18181818181818182,5.0,0.4090909090909091,3.2899999999999996,9.71,210.0,5.3471075307174685,small,ashtray
ashtray13,ashtray,b,table,81.0,654.7333333333333,13.0,0.022222222222222223,5.0,0.5111111111111111,8.62,4.380000000000001,6481.0,8.776630098427717,big,ashtray
ashtray13,ashtray,c,ashtray,85.0,470.26666666666665,13.0,0.24444444444444444,4.0,0.6222222222222222,3.29,9.71,0.0,-inf,none,ashtray
ashtray14,ashtray,a,ashtray,85.0,570.2,12.0,-0.37777777777777777,4.0,0.3111111111111111,3.29,8.71,245.0,5.501258210544727,small,ashtray
ashtray14,ashtray,b,table,85.0,640.8666666666667,12.0,-0.28888888888888886,4.0,0.35555555555555557,8.62,3.3800000000000003,7473.0,8.91905180393029,big,ashtray
ashtray14,ashtray,c,ashtray,82.0,489.75555555555553,12.0,-0.15555555555555556,1.0,0.4222222222222222,3.29,8.71,0.0,-inf,none,ashtray
ashtray15,ashtray,a,ashtray,81.0,562.8,11.0,-0.24444444444444444,4.0,0.37777777777777777,3.29,7.71,272.0,5.605802066295998,small,ashtray
ashtray15,ashtray,b,table,81.0,579.5777777777778,11.0,-0.15555555555555556,4.0,0.4222222222222222,8.62,2.380000000000001,8982.0,9.102977853647683,big,ashtray
ashtray15,ashtray,c,ashtray,82.0,543.9761904761905,11.0,0.19047619047619047,4.0,0.5952380952380952,3.29,7.71,0.0,-inf,none,ashtray
ashtray16,ashtray,a,ashtray,82.0,580.0909090909091,10.0,-0.3181818181818182,5.0,0.3409090909090909,3.2899999999999996,6.71,309.0,5.733341276897746,small,ashtray
ashtray16,ashtray,b,table,82.0,788.7555555555556,10.0,0.15555555555555556,5.0,0.5777777777777777,8.62,1.3800000000000008,9757.0,9.18574025510795,big,ashtray
ashtray16,ashtray,c,ashtray,85.0,537.8863636363636,10.0,0.22727272727272727,2.0,0.6136363636363636,3.2899999999999996,6.71,0.0,-inf,none,ashtray
ashtray17,ashtray,a,ashtray,81.0,461.3636363636364,9.0,-0.13636363636363635,1.0,0.4318181818181818,3.2899999999999996,5.71,374.0,5.924255797414532,small,ashtray
ashtray17,ashtray,b,table,81.0,574.9333333333333,9.0,0.06666666666666667,1.0,0.5333333333333333,8.62,0.38000000000000084,11536.0,9.353227859524731,big,ashtray
ashtray17,ashtray,c,ashtray,85.0,634.1428571428571,9.0,0.09523809523809523,1.0,0.5476190476190477,3.29,5.71,0.0,-inf,none,ashtray
ashtray18,ashtray,a,ashtray,84.0,625.7777777777778,8.0,-0.15555555555555556,5.0,0.4222222222222222,3.29,4.71,434.0,6.073044534100405,small,ashtray
ashtray18,ashtray,b,table,84.0,543.7272727272727,8.0,0.18181818181818182,5.0,0.5909090909090909,8.62,-0.6199999999999992,13093.0,9.479833015227753,big,ashtray
ashtray18,ashtray,c,ashtray,81.0,489.9767441860465,8.0,0.023255813953488372,3.0,0.5116279069767442,3.29,4.71,0.0,-inf,none,ashtray
ashtray19,ashtray,a,ashtray,82.0,567.1333333333333,7.0,-0.37777777777777777,3.0,0.3111111111111111,3.29,3.71,504.0,6.222576268071369,small,ashtray
ashtray19,ashtray,b,table,82.0,572.4186046511628,7.0,0.11627906976744186,3.0,0.5581395348837209,8.62,-1.6199999999999992,15910.0,9.674703121331833,big,ashtray
ashtray19,ashtray,c,ashtray,82.0,505.69767441860466,7.0,0.06976744186046512,2.0,0.5348837209302325,3.29,3.71,0.0,-inf,none,ashtray
ashtray20,ashtray,a,ashtray,85.0,518.9333333333333,6.0,-0.1111111111111111,2.0,0.4444444444444444,3.29,2.71,575.0,6.354370040797351,small,ashtray
ashtray20,ashtray,b,table,85.0,591.6888888888889,6.0,0.15555555555555556,2.0,0.5777777777777777,8.62,-2.619999999999999,17977.0,9.796848442046416,big,ashtray
ashtray20,ashtray,c,ashtray,84.0,593.1333333333333,6.0,-0.1111111111111111,2.0,0.4444444444444444,3.29,2.71,0.0,-inf,none,ashtray
ashtray21,ashtray,a,ashtray,84.0,553.2222222222222,5.0,0.06666666666666667,4.0,0.5333333333333333,3.29,1.71,731.0,6.594413459749778,small,ashtray
ashtray21,ashtray,b,table,84.0,543.4444444444445,5.0,0.15555555555555556,4.0,0.5777777777777777,8.62,-3.6199999999999997,22143.0,10.005276698438163,big,ashtray
ashtray21,ashtray,c,ashtray,82.0,544.0,5.0,0.15,5.0,0.575,3.29,1.7100000000000002,0.0,-inf,none,ashtray
ashtray22,ashtray,a,ashtray,83.0,524.8,4.0,0.1111111111111111,4.0,0.5555555555555556,3.29,0.71,936.0,6.841615476477592,small,ashtray
ashtray22,ashtray,b,table,83.0,515.8222222222222,4.0,0.4222222222222222,4.0,0.7111111111111111,8.62,-4.619999999999999,25911.0,10.162422867948395,big,ashtray
ashtray22,ashtray,c,ashtray,82.0,566.5348837209302,4.0,-0.16279069767441862,3.0,0.4186046511627907,3.29,0.71,0.0,-inf,none,ashtray
ashtray23,ashtray,a,ashtray,85.0,592.3863636363636,3.0,0.13636363636363635,5.0,0.5681818181818182,3.2899999999999996,-0.29000000000000004,1159.0,7.055312843339752,small,ashtray
ashtray23,ashtray,b,table,85.0,512.3409090909091,3.0,0.13636363636363635,5.0,0.5681818181818182,8.62,-5.619999999999999,29515.0,10.29265388767479,big,ashtray
ashtray23,ashtray,c,ashtray,81.0,470.31111111111113,3.0,0.1111111111111111,2.0,0.5555555555555556,3.29,-0.29000000000000004,0.0,-inf,none,ashtray
ashtray24,ashtray,a,ashtray,85.0,541.780487804878,2.0,-0.21951219512195122,3.0,0.3902439024390244,3.2900000000000005,-1.29,1608.0,7.382746449738912,small,ashtray
ashtray24,ashtray,b,table,85.0,469.6222222222222,2.0,0.24444444444444444,3.0,0.6222222222222222,8.62,-6.619999999999999,32006.0,10.373678664205936,big,ashtray
ashtray24,ashtray,c,ashtray,81.0,544.1136363636364,2.0,0.18181818181818182,5.0,0.5909090909090909,3.2899999999999996,-1.29,0.0,-inf,none,ashtray
ashtray25,ashtray,a,ashtray,82.0,651.1363636363636,1.0,0.36363636363636365,2.0,0.6818181818181818,3.2899999999999996,-2.29,2218.0,7.704361167910313,small,ashtray
ashtray25,ashtray,b,table,82.0,614.7777777777778,1.0,0.4666666666666667,2.0,0.7333333333333333,8.62,-7.619999999999999,33959.0,10.43290919358419,big,ashtray
ashtray25,ashtray,c,ashtray,85.0,591.1363636363636,1.0,0.4090909090909091,3.0,0.7045454545454546,3.2899999999999996,-2.29,0.0,-inf,none,ashtray
axe01,axe,a,axe,95.0,602.2558139534884,25.0,-0.20930232558139536,3.0,0.3953488372093023,4.84,20.16,937.5,6.843216757844566,small,axe
axe01,axe,b,stump,95.0,588.6,25.0,-0.24444444444444444,3.0,0.37777777777777777,9.11,15.890000000000002,4038.0,8.303504798872783,big,axe
axe01,axe,c,axe,93.0,377.26190476190476,25.0,-0.23809523809523808,5.0,0.38095238095238093,4.84,20.16,0.0,-inf,none,axe
axe02,axe,a,axe,94.0,527.6444444444444,24.0,-0.022222222222222223,1.0,0.4888888888888889,4.84,19.16,970.5,6.877811402609065,small,axe
axe02,axe,b,stump,94.0,622.5681818181819,24.0,-0.22727272727272727,1.0,0.38636363636363635,9.11,14.890000000000002,4334.5,8.374361542308694,big,axe
axe02,axe,c,axe,95.0,501.64444444444445,24.0,-0.15555555555555556,5.0,0.4222222222222222,4.84,19.16,0.0,-inf,none,axe
axe03,axe,a,axe,94.0,603.3181818181819,23.0,-0.4090909090909091,4.0,0.29545454545454547,4.84,18.16,1046.0,6.952728644624869,small,axe
axe03,axe,b,stump,94.0,529.2444444444444,23.0,-0.2,4.0,0.4,9.11,13.890000000000002,4601.0,8.434028950155469,big,axe
axe03,axe,c,axe,94.0,418.72093023255815,23.0,-0.023255813953488372,3.0,0.4883720930232558,4.84,18.16,0.0,-inf,none,axe
axe04,axe,a,axe,94.0,497.52272727272725,22.0,-0.045454545454545456,2.0,0.4772727272727273,4.84,17.16,1175.0,7.069023426578259,small,axe
axe04,axe,b,stump,94.0,598.5227272727273,22.0,-0.4090909090909091,2.0,0.29545454545454547,9.11,12.890000000000002,4938.5,8.504816920348182,big,axe
axe04,axe,c,axe,93.0,484.3953488372093,22.0,-0.06976744186046512,1.0,0.46511627906976744,4.84,17.16,0.0,-inf,none,axe
axe05,axe,a,axe,93.0,438.52272727272725,21.0,-0.22727272727272727,1.0,0.38636363636363635,4.84,16.16,1200.5,7.0904934156613075,small,axe
axe05,axe,b,stump,93.0,512.3555555555556,21.0,-0.24444444444444444,1.0,0.37777777777777777,9.11,11.890000000000002,5455.5,8.604379553095153,big,axe
axe05,axe,c,axe,91.0,492.6666666666667,21.0,0.24444444444444444,1.0,0.6222222222222222,4.84,16.16,0.0,-inf,none,axe
axe06,axe,a,axe,94.0,515.6888888888889,20.0,-0.1111111111111111,5.0,0.4444444444444444,4.84,15.16,1401.0,7.244941546337007,small,axe
axe06,axe,b,stump,94.0,446.6666666666667,20.0,-0.022222222222222223,5.0,0.4888888888888889,9.11,10.89,5787.5,8.66345569839449,big,axe
axe06,axe,c,axe,94.0,467.4318181818182,20.0,-0.045454545454545456,2.0,0.4772727272727273,4.84,15.159999999999998,0.0,-inf,none,axe
axe07,axe,a,axe,92.0,578.0909090909091,19.0,-0.18181818181818182,5.0,0.4090909090909091,4.84,14.159999999999998,1503.5,7.315551002428584,small,axe
axe07,axe,b,stump,92.0,518.7111111111111,19.0,0.06666666666666667,5.0,0.5333333333333333,9.11,9.89,6282.0,8.745443680098592,big,axe
axe07,axe,c,axe,92.0,421.3636363636364,19.0,-0.18181818181818182,2.0,0.4090909090909091,4.84,14.159999999999998,0.0,-inf,none,axe
axe08,axe,a,axe,93.0,551.2888888888889,18.0,-0.4222222222222222,4.0,0.28888888888888886,4.84,13.16,1626.5,7.394185745913406,small,axe
axe08,axe,b,stump,93.0,545.8444444444444,18.0,-0.3333333333333333,4.0,0.3333333333333333,9.11,8.89,6995.5,8.853022364173341,big,axe
axe08,axe,c,axe,95.0,506.0681818181818,18.0,0.13636363636363635,2.0,0.5681818181818182,4.84,13.159999999999998,0.0,-inf,none,axe
axe09,axe,a,axe,91.0,604.9302325581396,17.0,-0.2558139534883721,3.0,0.37209302325581395,4.84,12.16,1788.0,7.488852955733459,small,axe
axe09,axe,b,stump,91.0,540.7555555555556,17.0,-0.15555555555555556,3.0,0.4222222222222222,9.11,7.890000000000001,7603.5,8.936363946580514,big,axe
axe09,axe,c,axe,93.0,501.8888888888889,17.0,0.15555555555555556,2.0,0.5777777777777777,4.84,12.16,0.0,-inf,none,axe
axe10,axe,a,axe,91.0,558.1162790697674,16.0,0.023255813953488372,1.0,0.5116279069767442,4.84,11.16,1906.5,7.553024379297619,small,axe
axe10,axe,b,stump,91.0,568.4666666666667,16.0,-0.15555555555555556,1.0,0.4222222222222222,9.11,6.890000000000001,8422.5,9.038661975280707,big,axe
axe10,axe,c,axe,92.0,354.40909090909093,16.0,0.18181818181818182,3.0,0.5909090909090909,4.84,11.16,0.0,-inf,none,axe
axe11,axe,a,axe,92.0,547.8666666666667,15.0,0.06666666666666667,1.0,0.5333333333333333,4.84,10.16,2091.5,7.645636790882253,small,axe
axe11,axe,b,stump,92.0,557.3333333333334,15.0,-0.1111111111111111,1.0,0.4444444444444444,9.11,5.890000000000001,9244.0,9.131729971394272,big,axe
axe11,axe,c,axe,95.0,598.3111111111111,15.0,-0.24444444444444444,3.0,0.37777777777777777,4.84,10.16,0.0,-inf,none,axe
axe12,axe,a,axe,92.0,671.5853658536586,14.0,0.07317073170731707,3.0,0.5365853658536586,4.84,9.16,2297.5,7.739576854229842,small,axe
axe12,axe,b,stump,92.0,495.0,14.0,-0.06666666666666667,3.0,0.4666666666666667,9.11,4.890000000000001,10704.5,9.278419492786776,big,axe
axe12,axe,c,axe,94.0,449.3863636363636,14.0,0.13636363636363635,1.0,0.5681818181818182,4.84,9.16,0.0,-inf,none,axe
axe13,axe,a,axe,92.0,568.1590909090909,13.0,0.09090909090909091,4.0,0.5454545454545454,4.84,8.16,2570.0,7.851661177889265,small,axe
axe13,axe,b,stump,92.0,698.4772727272727,13.0,0.22727272727272727,4.0,0.6136363636363636,9.11,3.8900000000000006,12200.5,9.4092322134881,big,axe
axe13,axe,c,axe,91.0,406.4888888888889,13.0,0.24444444444444444,2.0,0.6222222222222222,4.84,8.16,0.0,-inf,none,axe
axe14,axe,a,axe,92.0,640.7727272727273,12.0,0.36363636363636365,2.0,0.6818181818181818,4.84,7.16,2775.5,7.928586190130216,small,axe
axe14,axe,b,stump,92.0,653.7555555555556,12.0,0.022222222222222223,2.0,0.5111111111111111,9.11,2.89,13392.0,9.502412792729256,big,axe
axe14,axe,c,axe,93.0,478.9555555555556,12.0,0.3333333333333333,3.0,0.6666666666666666,4.84,7.16,0.0,-inf,none,axe
axe15,axe,a,axe,95.0,517.2558139534884,11.0,0.3488372093023256,1.0,0.6744186046511628,4.84,6.16,3249.0,8.0861025356691,small,axe
axe15,axe,b,stump,95.0,519.7111111111111,11.0,0.24444444444444444,1.0,0.6222222222222222,9.11,1.8900000000000006,14732.5,9.597811216712069,big,axe
axe15,axe,c,axe,91.0,523.1666666666666,11.0,0.23809523809523808,3.0,0.6190476190476191,4.84,6.160000000000001,0.0,-inf,none,axe
axe16,axe,a,axe,91.0,638.2,10.0,0.06666666666666667,5.0,0.5333333333333333,4.84,5.16,3583.5,8.184095255433974,small,axe
axe16,axe,b,stump,91.0,685.7555555555556,10.0,0.3333333333333333,5.0,0.6666666666666666,9.11,0.8900000000000006,17452.5,9.767238183844556,big,axe
axe16,axe,c,axe,95.0,472.54545454545456,10.0,0.2727272727272727,1.0,0.6363636363636364,4.84,5.16,0.0,-inf,none,axe
axe17,axe,a,axe,91.0,580.0666666666667,9.0,0.15555555555555556,4.0,0.5777777777777777,4.84,4.16,4264.5,8.358080219759165,small,axe
axe17,axe,b,stump,91.0,680.2666666666667,9.0,0.4222222222222222,4.0,0.7111111111111111,9.11,-0.10999999999999943,20865.5,9.945852356313896,big,axe
axe17,axe,c,axe,94.0,596.9111111111112,9.0,0.28888888888888886,5.0,0.6444444444444445,4.84,4.16,0.0,-inf,none,axe
axe18,axe,a,axe,93.0,487.4888888888889,8.0,0.2,2.0,0.6,4.84,3.1600000000000006,4841.5,8.484979869051585,small,axe
axe18,axe,b,stump,93.0,583.6444444444444,8.0,0.5111111111111111,2.0,0.7555555555555555,9.11,-1.1099999999999994,23548.5,10.066817403148482,big,axe
axe18,axe,c,axe,93.0,525.0243902439024,8.0,0.2682926829268293,4.0,0.6341463414634146,4.84,3.16,0.0,-inf,none,axe
axe19,axe,a,axe,95.0,663.1136363636364,7.0,0.3181818181818182,5.0,0.6590909090909091,4.84,2.16,5670.5,8.643032576255385,small,axe
axe19,axe,b,stump,95.0,618.9545454545455,7.0,0.5,5.0,0.75,9.11,-2.1099999999999994,27029.0,10.20466564265568,big,axe
axe19,axe,c,axe,95.0,518.0681818181819,7.0,0.4090909090909091,4.0,0.7045454545454546,4.84,2.16,0.0,-inf,none,axe
axe20,axe,a,axe,93.0,596.5909090909091,6.0,0.5454545454545454,3.0,0.7727272727272727,4.84,1.1600000000000001,6898.5,8.839059275648088,small,axe
axe20,axe,b,stump,93.0,471.06666666666666,6.0,0.6444444444444445,3.0,0.8222222222222222,9.11,-3.11,29641.0,10.296913817032536,big,axe
axe20,axe,c,axe,92.0,380.93333333333334,6.0,0.24444444444444444,5.0,0.6222222222222222,4.84,1.1600000000000001,0.0,-inf,none,axe
axe21,axe,a,axe,95.0,508.45454545454544,5.0,0.6818181818181818,2.0,0.8409090909090909,4.84,0.16000000000000014,8581.5,9.057364002376692,small,axe
axe21,axe,b,stump,95.0,567.3777777777777,5.0,0.7333333333333333,2.0,0.8666666666666667,9.11,-4.109999999999999,31337.5,10.352570742466549,big,axe
axe21,axe,c,axe,91.0,453.0,5.0,0.3181818181818182,4.0,0.6590909090909091,4.84,0.16000000000000014,0.0,-inf,none,axe
axe22,axe,a,axe,93.0,527.0888888888888,4.0,0.37777777777777777,5.0,0.6888888888888889,4.84,-0.84,10354.0,9.245128197461847,small,axe
axe22,axe,b,stump,93.0,488.3863636363636,4.0,0.36363636363636365,5.0,0.6818181818181818,9.11,-5.109999999999999,31085.5,10.344496751502499,big,axe
axe22,axe,c,axe,91.0,523.8636363636364,4.0,0.22727272727272727,5.0,0.6136363636363636,4.84,-0.8399999999999999,0.0,-inf,none,axe
axe23,axe,a,axe,94.0,486.34090909090907,3.0,0.6363636363636364,3.0,0.8181818181818182,4.84,-1.8399999999999999,13012.5,9.473665712923225,small,axe
axe23,axe,b,stump,94.0,424.2888888888889,3.0,0.4666666666666667,3.0,0.7333333333333333,9.11,-6.109999999999999,26657.5,10.190825815892335,big,axe
axe23,axe,c,axe,94.0,565.8863636363636,3.0,0.3181818181818182,4.0,0.6590909090909091,4.84,-1.8399999999999999,0.0,-inf,none,axe
axe24,axe,a,axe,91.0,489.6136363636364,2.0,0.22727272727272727,2.0,0.6136363636363636,4.84,-2.84,17774.5,9.785520124880584,small,axe
axe24,axe,b,stump,91.0,530.5111111111111,2.0,0.5555555555555556,2.0,0.7777777777777778,9.11,-7.109999999999999,22152.0,10.005683064850798,big,axe
axe24,axe,c,axe,92.0,515.1363636363636,2.0,0.3181818181818182,1.0,0.6590909090909091,4.84,-2.84,0.0,-inf,none,axe
axe25,axe,a,axe,95.0,603.2666666666667,1.0,0.28888888888888886,4.0,0.6444444444444445,4.84,-3.8399999999999994,24351.0,10.100328195429285,small,axe
axe25,axe,b,stump,95.0,630.3333333333334,1.0,0.6,4.0,0.8,9.11,-8.11,15416.0,9.643161210094203,big,axe
axe25,axe,c,axe,92.0,676.4222222222222,1.0,0.28888888888888886,4.0,0.6444444444444445,4.84,-3.8399999999999994,0.0,-inf,none,axe
bird01,bird,a,bird,58.0,683.8888888888889,25.0,-0.2,1.0,0.4,4.0,21.0,206.0,5.327876168789581,small,bird
bird01,bird,b,picnictable,58.0,591.9777777777778,25.0,-0.1111111111111111,1.0,0.4444444444444444,17.78,7.22,4784.0,8.473032295630468,big,bird
bird01,bird,c,bird,57.0,565.1818181818181,25.0,-0.18181818181818182,4.0,0.4090909090909091,4.0,21.0,0.0,-inf,none,bird
bird02,bird,a,bird,58.0,667.7272727272727,24.0,-0.7272727272727273,4.0,0.13636363636363635,4.0,20.0,199.0,5.293304824724492,small,bird
bird02,bird,b,picnictable,58.0,437.54545454545456,24.0,-0.18181818181818182,4.0,0.4090909090909091,17.78,6.219999999999999,5321.0,8.579416534596369,big,bird
bird02,bird,c,bird,56.0,527.5555555555555,24.0,-0.4222222222222222,1.0,0.28888888888888886,4.0,20.0,0.0,-inf,none,bird
bird03,bird,a,bird,59.0,571.7333333333333,23.0,-0.6,5.0,0.2,4.0,19.0,266.0,5.583496308781699,small,bird
bird03,bird,b,picnictable,59.0,662.8636363636364,23.0,-0.4090909090909091,5.0,0.29545454545454547,17.78,5.219999999999999,5866.0,8.676928249537397,big,bird
bird03,bird,c,bird,56.0,527.3023255813954,23.0,-0.20930232558139536,4.0,0.3953488372093023,4.0,19.0,0.0,-inf,none,bird
bird04,bird,a,bird,60.0,598.0,22.0,-0.5454545454545454,4.0,0.22727272727272727,4.0,18.0,255.0,5.541263545158426,small,bird
bird04,bird,b,picnictable,60.0,586.4444444444445,22.0,-0.2,4.0,0.4,17.78,4.219999999999999,5793.0,8.664405571096625,big,bird
bird04,bird,c,bird,57.0,529.8222222222222,22.0,-0.3333333333333333,1.0,0.3333333333333333,4.0,18.0,0.0,-inf,none,bird
bird05,bird,a,bird,59.0,662.1363636363636,21.0,-0.4090909090909091,3.0,0.29545454545454547,4.0,17.0,289.0,5.666426688112432,small,bird
bird05,bird,b,picnictable,59.0,582.4,21.0,-0.4222222222222222,3.0,0.28888888888888886,17.78,3.219999999999999,6681.0,8.807022955925477,big,bird
bird05,bird,c,bird,58.0,487.1363636363636,21.0,0.045454545454545456,2.0,0.5227272727272727,4.0,17.0,0.0,-inf,none,bird
bird06,bird,a,bird,56.0,595.0909090909091,20.0,-0.4090909090909091,4.0,0.29545454545454547,4.0,16.0,295.0,5.68697535633982,small,bird
bird06,bird,b,picnictable,56.0,604.4888888888889,20.0,-0.24444444444444444,4.0,0.37777777777777777,17.78,2.219999999999999,7130.0,8.872066513408342,big,bird
bird06,bird,c,bird,60.0,612.5581395348837,20.0,0.06976744186046512,4.0,0.5348837209302325,4.0,16.0,0.0,-inf,none,bird
bird07,bird,a,bird,60.0,570.9555555555555,19.0,-0.5555555555555556,5.0,0.2222222222222222,4.0,15.0,292.0,5.676753802268282,small,bird
bird07,bird,b,picnictable,60.0,765.5333333333333,19.0,-0.4222222222222222,5.0,0.28888888888888886,17.78,1.2199999999999989,7402.0,8.909505512946101,big,bird
bird07,bird,c,bird,57.0,515.8372093023256,19.0,0.16279069767441862,2.0,0.5813953488372093,4.0,15.0,0.0,-inf,none,bird
bird08,bird,a,bird,60.0,552.2,18.0,-0.24444444444444444,1.0,0.37777777777777777,4.0,14.0,306.0,5.723585101952381,small,bird
bird08,bird,b,picnictable,60.0,682.5555555555555,18.0,-0.1111111111111111,1.0,0.4444444444444444,17.78,0.21999999999999886,7739.0,8.95402775927046,big,bird
bird08,bird,c,bird,58.0,633.3111111111111,18.0,-0.2,5.0,0.4,4.0,14.0,0.0,-inf,none,bird
bird09,bird,a,bird,57.0,608.6590909090909,17.0,-0.5,2.0,0.25,4.0,13.0,373.0,5.921578419643816,small,bird
bird09,bird,b,picnictable,57.0,690.9333333333333,17.0,-0.3333333333333333,2.0,0.3333333333333333,17.78,-0.7800000000000011,8043.0,8.99255742690407,big,bird
bird09,bird,c,bird,59.0,609.8,17.0,-0.06666666666666667,3.0,0.4666666666666667,4.0,13.0,0.0,-inf,none,bird
bird10,bird,a,bird,58.0,562.0888888888888,16.0,-0.24444444444444444,2.0,0.37777777777777777,4.0,12.0,381.0,5.942799375126701,small,bird
bird10,bird,b,picnictable,58.0,565.5333333333333,16.0,-0.15555555555555556,2.0,0.4222222222222222,17.78,-1.7800000000000011,8749.0,9.076694687106265,big,bird
bird10,bird,c,bird,60.0,558.5681818181819,16.0,0.09090909090909091,1.0,0.5454545454545454,4.0,12.0,0.0,-inf,none,bird
bird11,bird,a,bird,58.0,425.0952380952381,15.0,-0.42857142857142855,3.0,0.2857142857142857,4.0,11.0,453.0,6.115892125483034,small,bird
bird11,bird,b,picnictable,58.0,736.9555555555555,15.0,-0.24444444444444444,3.0,0.37777777777777777,17.78,-2.780000000000001,9409.0,9.149421957006766,big,bird
bird11,bird,c,bird,60.0,556.25,15.0,-0.09090909090909091,3.0,0.45454545454545453,4.0,11.0,0.0,-inf,none,bird
bird12,bird,a,bird,58.0,550.5777777777778,14.0,0.022222222222222223,5.0,0.5111111111111111,4.0,10.0,470.0,6.152732694704104,big,bird
bird12,bird,b,picnictable,58.0,607.8181818181819,14.0,-0.045454545454545456,5.0,0.4772727272727273,17.78,-3.780000000000001,9772.0,9.187276432377631,small,bird
bird12,bird,c,bird,56.0,452.9111111111111,14.0,-0.4222222222222222,3.0,0.28888888888888886,4.0,10.0,0.0,-inf,none,bird
bird13,bird,a,bird,56.0,550.1777777777778,13.0,-0.28888888888888886,2.0,0.35555555555555557,4.0,9.0,532.0,6.2766434893416445,big,bird
bird13,bird,b,picnictable,56.0,555.0454545454545,13.0,-0.22727272727272727,2.0,0.38636363636363635,17.78,-4.780000000000001,8993.0,9.104201775914515,small,bird
bird13,bird,c,bird,59.0,648.8888888888889,13.0,-0.06666666666666667,1.0,0.4666666666666667,4.0,9.0,0.0,-inf,none,bird
bird14,bird,a,bird,60.0,640.1627906976744,12.0,-0.20930232558139536,2.0,0.3953488372093023,4.0,8.0,504.0,6.222576268071369,big,bird
bird14,bird,b,picnictable,60.0,523.8409090909091,12.0,0.0,2.0,0.5,17.78,-5.780000000000001,8779.0,9.080117784926209,small,bird
bird14,bird,c,bird,57.0,482.0681818181818,12.0,0.13636363636363635,3.0,0.5681818181818182,4.0,8.0,0.0,-inf,none,bird
bird15,bird,a,bird,56.0,572.3488372093024,11.0,-0.20930232558139536,1.0,0.3953488372093023,4.0,7.0,490.0,6.194405391104672,big,bird
